cycle,i_word
5369,-0.00195313
5370,-0.00219727
5371,-0.00170898
5372,0.46582
5373,0.474854
5374,0.483887
5375,0.49292
5376,0.501953
5377,0
5378,0.000244141
5379,-0.000244141
5380,7.99976
5381,-8
5382,0.00195313
5383,0.00170898
5384,0.00219727
5385,-0.00195313
5386,-0.00219727
5387,-0.00170898
5388,0.610352
5389,0.619385
5390,0.628418
5391,0.637451
5392,0.646484
5393,0
5394,0.000244141
5395,-0.000244141
5396,7.99976
5397,-8
5398,0.00195313
5399,0.00170898
5400,0.00219727
5401,-0.00195313
5402,-0.00219727
5403,-0.00170898
5404,0.754883
5405,0.763916
5406,0.772949
5407,0.781982
5408,0.791016
5409,0
5410,0.000244141
5411,-0.000244141
5412,7.99976
5413,-8
5414,0.00195313
5415,0.00170898
5416,0.00219727
5417,-0.00195313
5418,-0.00219727
5419,-0.00170898
5420,0.899414
5421,0.908447
5422,0.91748
5423,0.926514
5424,0.935547
5425,0
5426,0.000244141
5427,-0.000244141
5428,7.99976
5429,-8
5430,0.00195313
5431,0.00170898
5432,0.00219727
5433,-0.00195313
5434,-0.00219727
5435,-0.00170898
5436,1.04395
5437,1.05298
5438,1.06201
5439,1.07104
5440,1.08008
5441,0
5442,0.000244141
5443,-0.000244141
5444,7.99976
5445,-8
5446,0.00195313
5447,0.00170898
5448,0.00219727
5449,-0.00195313
5450,-0.00219727
5451,-0.00170898
5452,1.18848
5453,1.19751
5454,1.20654
5455,1.21558
5456,1.22461
5457,0
5458,0.000244141
5459,-0.000244141
5460,7.99976
5461,-8
5462,0.00195313
5463,0.00170898
5464,0.00219727
5465,-0.00195313
5466,-0.00219727
5467,-0.00170898
5468,1.33301
5469,1.34204
5470,1.35107
5471,1.36011
5472,1.36914
5473,0
5474,0.000244141
5475,-0.000244141
5476,7.99976
5477,-8
5478,0.00195313
5479,0.00170898
5480,0.00219727
5481,-0.00195313
5482,-0.00219727
5483,-0.00170898
5484,1.47754
5485,1.48657
5486,1.49561
5487,1.50464
5488,1.51367
5489,0
5490,0.000244141
5491,-0.000244141
5492,7.99976
5493,-8
5494,0.00195313
5495,0.00170898
5496,0.00219727
5497,-0.00195313
5498,-0.00219727
5499,-0.00170898
5500,1.62207
5501,1.6311
5502,1.64014
5503,1.64917
5504,1.6582
5505,0
5506,0.000244141
5507,-0.000244141
5508,7.99976
5509,-8
5510,0.00195313
5511,0.00170898
5512,0.00219727
5513,-0.00195313
5514,-0.00219727
5515,-0.00170898
5516,1.7666
5517,1.77563
5518,1.78467
5519,1.7937
5520,1.80273
5521,0
5522,0.000244141
5523,-0.000244141
5524,7.99976
5525,-8
5526,0.00195313
5527,0.00170898
5528,0.00219727
5529,-0.00195313
5530,-0.00219727
5531,-0.00170898
5532,1.91113
5533,1.92017
5534,1.9292
5535,1.93823
5536,1.94727
5537,0
5538,0.000244141
5539,-0.000244141
5540,7.99976
5541,-8
5542,0.00195313
5543,0.00170898
5544,0.00219727
5545,-0.00195313
5546,-0.00219727
5547,-0.00170898
5548,2.05566
5549,2.0647
5550,2.07373
5551,2.08276
5552,2.0918
5553,0
5554,0.000244141
5555,-0.000244141
5556,7.99976
5557,-8
5558,0.00195313
5559,0.00170898
5560,0.00219727
5561,-0.00195313
5562,-0.00219727
5563,-0.00170898
5564,2.2002
5565,2.20923
5566,2.21826
5567,2.22729
5568,2.23633
5569,0
5570,0.000244141
5571,-0.000244141
5572,7.99976
5573,-8
5574,0.00195313
5575,0.00170898
5576,0.00219727
5577,-0.00195313
5578,-0.00219727
5579,-0.00170898
5580,2.34473
5581,2.35376
5582,2.36279
5583,2.37183
5584,2.38086
5585,0
5586,0.000244141
5587,-0.000244141
5588,7.99976
5589,-8
5590,0.00195313
5591,0.00170898
5592,0.00219727
5593,-0.00195313
5594,-0.00219727
5595,-0.00170898
5596,2.48926
5597,2.49829
5598,2.50732
5599,2.51636
5600,2.52539
5601,0
5602,0.000244141
5603,-0.000244141
5604,7.99976
5605,-8
5606,0.00195313
5607,0.00170898
5608,0.00219727
5609,-0.00195313
5610,-0.00219727
5611,-0.00170898
5612,2.63379
5613,2.64282
5614,2.65186
5615,2.66089
5616,2.66992
5617,0
5618,0.000244141
5619,-0.000244141
5620,7.99976
5621,-8
5622,0.00195313
5623,0.00170898
5624,0.00219727
5625,-0.00195313
5626,-0.00219727
5627,-0.00170898
5628,2.77832
5629,2.78735
5630,2.79639
5631,2.80542
5632,2.81445
5633,0
5634,0.000244141
5635,-0.000244141
5636,7.99976
5637,-8
5638,0.00195313
5639,0.00170898
5640,0.00219727
5641,-0.00195313
5642,-0.00219727
5643,-0.00170898
5644,2.92285
5645,2.93188
5646,2.94092
5647,2.94995
5648,2.95898
5649,0
5650,0.000244141
5651,-0.000244141
5652,7.99976
5653,-8
5654,0.00195313
5655,0.00170898
5656,0.00219727
5657,-0.00195313
5658,-0.00219727
5659,-0.00170898
5660,3.06738
5661,3.07642
5662,3.08545
5663,3.09448
5664,3.10352
5665,0
5666,0.000244141
5667,-0.000244141
5668,7.99976
5669,-8
5670,0.00195313
5671,0.00170898
5672,0.00219727
5673,-0.00195313
5674,-0.00219727
5675,-0.00170898
5676,3.21191
5677,3.22095
5678,3.22998
5679,3.23901
5680,3.24805
5681,0
5682,0.000244141
5683,-0.000244141
5684,7.99976
5685,-8
5686,0.00195313
5687,0.00170898
5688,0.00219727
5689,-0.00195313
5690,-0.00219727
5691,-0.00170898
5692,3.35645
5693,3.36548
5694,3.37451
5695,3.38354
5696,3.39258
5697,0
5698,0.000244141
5699,-0.000244141
5700,7.99976
5701,-8
5702,0.00195313
5703,0.00170898
5704,0.00219727
5705,-0.00195313
5706,-0.00219727
5707,-0.00170898
5708,3.50098
5709,3.51001
5710,3.51904
5711,3.52808
5712,3.53711
5713,0
5714,0.000244141
5715,-0.000244141
5716,7.99976
5717,-8
5718,0.00195313
5719,0.00170898
5720,0.00219727
5721,-0.00195313
5722,-0.00219727
5723,-0.00170898
5724,3.64551
5725,3.65454
5726,3.66357
5727,3.67261
5728,3.68164
5729,0
5730,0.000244141
5731,-0.000244141
5732,7.99976
5733,-8
5734,0.00195313
5735,0.00170898
5736,0.00219727
5737,-0.00195313
5738,-0.00219727
5739,-0.00170898
5740,3.79004
5741,3.79907
5742,3.80811
5743,3.81714
5744,3.82617
5745,0
5746,0.000244141
5747,-0.000244141
5748,7.99976
5749,-8
5750,0.00195313
5751,0.00170898
5752,0.00219727
5753,-0.00195313
5754,-0.00219727
5755,-0.00170898
5756,3.93457
5757,3.9436
5758,3.95264
5759,3.96167
5760,3.9707
5761,0
5762,0.000244141
5763,-0.000244141
5764,7.99976
5765,-8
5766,0.00195313
5767,0.00170898
5768,0.00219727
5769,-0.00195313
5770,-0.00219727
5771,-0.00170898
5772,4.0791
5773,4.08813
5774,4.09717
5775,4.1062
5776,4.11523
5777,0
5778,0.000244141
5779,-0.000244141
5780,7.99976
5781,-8
5782,0.00195313
5783,0.00170898
5784,0.00219727
5785,-0.00195313
5786,-0.00219727
5787,-0.00170898
5788,4.22363
5789,4.23267
5790,4.2417
5791,4.25073
5792,4.25977
5793,0
5794,0.000244141
5795,-0.000244141
5796,7.99976
5797,-8
5798,0.00195313
5799,0.00170898
5800,0.00219727
5801,-0.00195313
5802,-0.00219727
5803,-0.00170898
5804,4.36816
5805,4.3772
5806,4.38623
5807,4.39526
5808,4.4043
5809,0
5810,0.000244141
5811,-0.000244141
5812,7.99976
5813,-8
5814,0.00195313
5815,0.00170898
5816,0.00219727
5817,-0.00195313
5818,-0.00219727
5819,-0.00170898
5820,4.5127
5821,4.52173
5822,4.53076
5823,4.53979
5824,4.54883
5825,0
5826,0.000244141
5827,-0.000244141
5828,7.99976
5829,-8
5830,0.00195313
5831,0.00170898
5832,0.00219727
5833,-0.00195313
5834,-0.00219727
5835,-0.00170898
5836,4.65723
5837,4.66626
5838,4.67529
5839,4.68433
5840,4.69336
5841,0
5842,0.000244141
5843,-0.000244141
5844,7.99976
5845,-8
5846,0.00195313
5847,0.00170898
5848,0.00219727
5849,-0.00195313
5850,-0.00219727
5851,-0.00170898
5852,4.80176
5853,4.81079
5854,4.81982
5855,4.82886
5856,4.83789
5857,0
5858,0.000244141
5859,-0.000244141
5860,7.99976
5861,-8
5862,0.00195313
5863,0.00170898
5864,0.00219727
5865,-0.00195313
5866,-0.00219727
5867,-0.00170898
5868,4.94629
5869,4.95532
5870,4.96436
5871,4.97339
5872,4.98242
5873,0
5874,0.000244141
5875,-0.000244141
5876,7.99976
5877,-8
5878,0.00195313
5879,0.00170898
5880,0.00219727
5881,-0.00195313
5882,-0.00219727
5883,-0.00170898
5884,5.09082
5885,5.09985
5886,5.10889
5887,5.11792
5888,5.12695
5889,0
5890,0.000244141
5891,-0.000244141
5892,7.99976
5893,-8
5894,0.00195313
5895,0.00170898
5896,0.00219727
5897,-0.00195313
5898,-0.00219727
5899,-0.00170898
5900,5.23535
5901,5.24438
5902,5.25342
5903,5.26245
5904,5.27148
5905,0
5906,0.000244141
5907,-0.000244141
5908,7.99976
5909,-8
5910,0.00195313
5911,0.00170898
5912,0.00219727
5913,-0.00195313
5914,-0.00219727
5915,-0.00170898
5916,5.37988
5917,5.38892
5918,5.39795
5919,5.40698
5920,5.41602
5921,0
5922,0.000244141
5923,-0.000244141
5924,7.99976
5925,-8
5926,0.00195313
5927,0.00170898
5928,0.00219727
5929,-0.00195313
5930,-0.00219727
5931,-0.00170898
5932,5.52441
5933,5.53345
5934,5.54248
5935,5.55151
5936,5.56055
5937,0
5938,0.000244141
5939,-0.000244141
5940,7.99976
5941,-8
5942,0.00195313
5943,0.00170898
5944,0.00219727
5945,-0.00195313
5946,-0.00219727
5947,-0.00170898
5948,5.66895
5949,5.67798
5950,5.68701
5951,5.69604
5952,5.70508
5953,0
5954,0.000244141
5955,-0.000244141
5956,7.99976
5957,-8
5958,0.00195313
5959,0.00170898
5960,0.00219727
5961,-0.00195313
5962,-0.00219727
5963,-0.00170898
5964,5.81348
5965,5.82251
5966,5.83154
5967,5.84058
5968,5.84961
5969,0
5970,0.000244141
5971,-0.000244141
5972,7.99976
5973,-8
5974,0.00195313
5975,0.00170898
5976,0.00219727
5977,-0.00195313
5978,-0.00219727
5979,-0.00170898
5980,5.95801
5981,5.96704
5982,5.97607
5983,5.98511
5984,5.99414
5985,0
5986,0.000244141
5987,-0.000244141
5988,7.99976
5989,-8
5990,0.00195313
5991,0.00170898
5992,0.00219727
5993,-0.00195313
5994,-0.00219727
5995,-0.00170898
5996,6.10254
5997,6.11157
5998,6.12061
5999,6.12964
6000,6.13867
6001,0
6002,0.000244141
6003,-0.000244141
6004,7.99976
6005,-8
6006,0.00195313
6007,0.00170898
6008,0.00219727
6009,-0.00195313
6010,-0.00219727
6011,-0.00170898
6012,6.24707
6013,6.2561
6014,6.26514
6015,6.27417
6016,6.2832
6017,0
6018,0.000244141
6019,-0.000244141
6020,7.99976
6021,-8
6022,0.00195313
6023,0.00170898
6024,0.00219727
6025,-0.00195313
6026,-0.00219727
6027,-0.00170898
6028,6.3916
6029,6.40063
6030,6.40967
6031,6.4187
6032,6.42773
6033,0
6034,0.000244141
6035,-0.000244141
6036,7.99976
6037,-8
6038,0.00195313
6039,0.00170898
6040,0.00219727
6041,-0.00195313
6042,-0.00219727
6043,-0.00170898
6044,6.53613
6045,6.54517
6046,6.5542
6047,6.56323
6048,6.57227
6049,0
6050,0.000244141
6051,-0.000244141
6052,7.99976
6053,-8
6054,0.00195313
6055,0.00170898
6056,0.00219727
6057,-0.00195313
6058,-0.00219727
6059,-0.00170898
6060,6.68066
6061,6.6897
6062,6.69873
6063,6.70776
6064,6.7168
6065,0
6066,0.000244141
6067,-0.000244141
6068,7.99976
6069,-8
6070,0.00195313
6071,0.00170898
6072,0.00219727
6073,-0.00195313
6074,-0.00219727
6075,-0.00170898
6076,6.8252
6077,6.83423
6078,6.84326
6079,6.85229
6080,6.86133
6081,0
6082,0.000244141
6083,-0.000244141
6084,7.99976
6085,-8
6086,0.00195313
6087,0.00170898
6088,0.00219727
6089,-0.00195313
6090,-0.00219727
6091,-0.00170898
6092,6.96973
6093,6.97876
6094,6.98779
6095,6.99683
6096,7.00586
6097,0
6098,0.000244141
6099,-0.000244141
6100,7.99976
6101,-8
6102,0.00195313
6103,0.00170898
6104,0.00219727
6105,-0.00195313
6106,-0.00219727
6107,-0.00170898
6108,7.11426
6109,7.12329
6110,7.13232
6111,7.14136
6112,7.15039
6113,0
6114,0.000244141
6115,-0.000244141
6116,7.99976
6117,-8
6118,0.00195313
6119,0.00170898
6120,0.00219727
6121,-0.00195313
6122,-0.00219727
6123,-0.00170898
6124,7.25879
6125,7.26782
6126,7.27686
6127,7.28589
6128,7.29492
6129,0
6130,0.000244141
6131,-0.000244141
6132,7.99976
6133,-8
6134,0.00195313
6135,0.00170898
6136,0.00219727
6137,-0.00195313
6138,-0.00219727
6139,-0.00170898
6140,7.40332
6141,7.41235
6142,7.42139
6143,7.43042
6144,7.43945
6145,0
6146,0.000244141
6147,-0.000244141
6148,7.99976
6149,-8
6150,0.00195313
6151,0.00170898
6152,0.00219727
6153,-0.00195313
6154,-0.00219727
6155,-0.00170898
6156,7.54785
6157,7.55688
6158,7.56592
6159,7.57495
6160,7.58398
6161,0
6162,0.000244141
6163,-0.000244141
6164,7.99976
6165,-8
6166,0.00195313
6167,0.00170898
6168,0.00219727
6169,-0.00195313
6170,-0.00219727
6171,-0.00170898
6172,7.69238
6173,7.70142
6174,7.71045
6175,7.71948
6176,7.72852
6177,0
6178,0.000244141
6179,-0.000244141
6180,7.99976
6181,-8
6182,0.00195313
6183,0.00170898
6184,0.00219727
6185,-0.00195313
6186,-0.00219727
6187,-0.00170898
6188,7.83691
6189,7.84595
6190,7.85498
6191,7.86401
6192,7.87305
6193,0
6194,0.000244141
6195,-0.000244141
6196,7.99976
6197,-8
6198,0.00195313
6199,0.00170898
6200,0.00219727
6201,-0.00195313
6202,-0.00219727
6203,-0.00170898
6204,7.98145
6205,7.99048
6206,7.99951
6207,-7.99146
6208,-7.98242
6209,0
6210,0.000244141
6211,-0.000244141
6212,7.99976
6213,-8
6214,0.00195313
6215,0.00170898
6216,0.00219727
6217,-0.00195313
6218,-0.00219727
6219,-0.00170898
6220,-7.87402
6221,-7.86499
6222,-7.85596
6223,-7.84692
6224,-7.83789
6225,0
6226,0.000244141
6227,-0.000244141
6228,7.99976
6229,-8
6230,0.00195313
6231,0.00170898
6232,0.00219727
6233,-0.00195313
6234,-0.00219727
6235,-0.00170898
6236,-7.72949
6237,-7.72046
6238,-7.71143
6239,-7.70239
6240,-7.69336
6241,0
6242,0.000244141
6243,-0.000244141
6244,7.99976
6245,-8
6246,0.00195313
6247,0.00170898
6248,0.00219727
6249,-0.00195313
6250,-0.00219727
6251,-0.00170898
6252,-7.58496
6253,-7.57593
6254,-7.56689
6255,-7.55786
6256,-7.54883
6257,0
6258,0.000244141
6259,-0.000244141
6260,7.99976
6261,-8
6262,0.00195313
6263,0.00170898
6264,0.00219727
6265,-0.00195313
6266,-0.00219727
6267,-0.00170898
6268,-7.44043
6269,-7.4314
6270,-7.42236
6271,-7.41333
6272,-7.4043
6273,0
6274,0.000244141
6275,-0.000244141
6276,7.99976
6277,-8
6278,0.00195313
6279,0.00170898
6280,0.00219727
6281,-0.00195313
6282,-0.00219727
6283,-0.00170898
6284,-7.2959
6285,-7.28687
6286,-7.27783
6287,-7.2688
6288,-7.25977
6289,0
6290,0.000244141
6291,-0.000244141
6292,7.99976
6293,-8
6294,0.00195313
6295,0.00170898
6296,0.00219727
6297,-0.00195313
6298,-0.00219727
6299,-0.00170898
6300,-7.15137
6301,-7.14233
6302,-7.1333
6303,-7.12427
6304,-7.11523
6305,0
6306,0.000244141
6307,-0.000244141
6308,7.99976
6309,-8
6310,0.00195313
6311,0.00170898
6312,0.00219727
6313,-0.00195313
6314,-0.00219727
6315,-0.00170898
6316,-7.00684
6317,-6.9978
6318,-6.98877
6319,-6.97974
6320,-6.9707
6321,0
6322,0.000244141
6323,-0.000244141
6324,7.99976
6325,-8
6326,0.00195313
6327,0.00170898
6328,0.00219727
6329,-0.00195313
6330,-0.00219727
6331,-0.00170898
6332,-6.8623
6333,-6.85327
6334,-6.84424
6335,-6.83521
6336,-6.82617
6337,0
6338,0.000244141
6339,-0.000244141
6340,7.99976
6341,-8
6342,0.00195313
6343,0.00170898
6344,0.00219727
6345,-0.00195313
6346,-0.00219727
6347,-0.00170898
6348,-6.71777
6349,-6.70874
6350,-6.69971
6351,-6.69067
6352,-6.68164
6353,0
6354,0.000244141
6355,-0.000244141
6356,7.99976
6357,-8
6358,0.00195313
6359,0.00170898
6360,0.00219727
6361,-0.00195313
6362,-0.00219727
6363,-0.00170898
6364,-6.57324
6365,-6.56421
6366,-6.55518
6367,-6.54614
6368,-6.53711
6369,0
6370,0.000244141
6371,-0.000244141
6372,7.99976
6373,-8
6374,0.00195313
6375,0.00170898
6376,0.00219727
6377,-0.00195313
6378,-0.00219727
6379,-0.00170898
6380,-6.42871
6381,-6.41968
6382,-6.41064
6383,-6.40161
6384,-6.39258
6385,0
6386,0.000244141
6387,-0.000244141
6388,7.99976
6389,-8
6390,0.00195313
6391,0.00170898
6392,0.00219727
6393,-0.00195313
6394,-0.00219727
6395,-0.00170898
6396,-6.28418
6397,-6.27515
6398,-6.26611
6399,-6.25708
6400,-6.24805
6401,0
6402,0.000244141
6403,-0.000244141
6404,7.99976
6405,-8
6406,0.00195313
6407,0.00170898
6408,0.00219727
6409,-0.00195313
6410,-0.00219727
6411,-0.00170898
6412,-6.13965
6413,-6.13062
6414,-6.12158
6415,-6.11255
6416,-6.10352
6417,0
6418,0.000244141
6419,-0.000244141
6420,7.99976
6421,-8
6422,0.00195313
6423,0.00170898
6424,0.00219727
6425,-0.00195313
6426,-0.00219727
6427,-0.00170898
6428,-5.99512
6429,-5.98608
6430,-5.97705
6431,-5.96802
6432,-5.95898
6433,0
6434,0.000244141
6435,-0.000244141
6436,7.99976
6437,-8
6438,0.00195313
6439,0.00170898
6440,0.00219727
6441,-0.00195313
6442,-0.00219727
6443,-0.00170898
6444,-5.85059
6445,-5.84155
6446,-5.83252
6447,-5.82349
6448,-5.81445
6449,0
6450,0.000244141
6451,-0.000244141
6452,7.99976
6453,-8
6454,0.00195313
6455,0.00170898
6456,0.00219727
6457,-0.00195313
6458,-0.00219727
6459,-0.00170898
6460,-5.70605
6461,-5.69702
6462,-5.68799
6463,-5.67896
6464,-5.66992
6465,0
6466,0.000244141
6467,-0.000244141
6468,7.99976
6469,-8
6470,0.00195313
6471,0.00170898
6472,0.00219727
6473,-0.00195313
6474,-0.00219727
6475,-0.00170898
6476,-5.56152
6477,-5.55249
6478,-5.54346
6479,-5.53442
6480,-5.52539
6481,0
6482,0.000244141
6483,-0.000244141
6484,7.99976
6485,-8
6486,0.00195313
6487,0.00170898
6488,0.00219727
6489,-0.00195313
6490,-0.00219727
6491,-0.00170898
6492,-5.41699
6493,-5.40796
6494,-5.39893
6495,-5.38989
6496,-5.38086
6497,0
6498,0.000244141
6499,-0.000244141
6500,7.99976
6501,-8
6502,0.00195313
6503,0.00170898
6504,0.00219727
6505,-0.00195313
6506,-0.00219727
6507,-0.00170898
6508,-5.27246
6509,-5.26343
6510,-5.25439
6511,-5.24536
6512,-5.23633
6513,0
6514,0.000244141
6515,-0.000244141
6516,7.99976
6517,-8
6518,0.00195313
6519,0.00170898
6520,0.00219727
6521,-0.00195313
6522,-0.00219727
6523,-0.00170898
6524,-5.12793
6525,-5.1189
6526,-5.10986
6527,-5.10083
6528,-5.0918
6529,0
6530,0.000244141
6531,-0.000244141
6532,7.99976
6533,-8
6534,0.00195313
6535,0.00170898
6536,0.00219727
6537,-0.00195313
6538,-0.00219727
6539,-0.00170898
6540,-4.9834
6541,-4.97437
6542,-4.96533
6543,-4.9563
6544,-4.94727
6545,0
6546,0.000244141
6547,-0.000244141
6548,7.99976
6549,-8
6550,0.00195313
6551,0.00170898
6552,0.00219727
6553,-0.00195313
6554,-0.00219727
6555,-0.00170898
6556,-4.83887
6557,-4.82983
6558,-4.8208
6559,-4.81177
6560,-4.80273
6561,0
6562,0.000244141
6563,-0.000244141
6564,7.99976
6565,-8
6566,0.00195313
6567,0.00170898
6568,0.00219727
6569,-0.00195313
6570,-0.00219727
6571,-0.00170898
6572,-4.69434
6573,-4.6853
6574,-4.67627
6575,-4.66724
6576,-4.6582
6577,0
6578,0.000244141
6579,-0.000244141
6580,7.99976
6581,-8
6582,0.00195313
6583,0.00170898
6584,0.00219727
6585,-0.00195313
6586,-0.00219727
6587,-0.00170898
6588,-4.5498
6589,-4.54077
6590,-4.53174
6591,-4.52271
6592,-4.51367
6593,0
6594,0.000244141
6595,-0.000244141
6596,7.99976
6597,-8
6598,0.00195313
6599,0.00170898
6600,0.00219727
6601,-0.00195313
6602,-0.00219727
6603,-0.00170898
6604,-4.40527
6605,-4.39624
6606,-4.38721
6607,-4.37817
6608,-4.36914
6609,0
6610,0.000244141
6611,-0.000244141
6612,7.99976
6613,-8
6614,0.00195313
6615,0.00170898
6616,0.00219727
6617,-0.00195313
6618,-0.00219727
6619,-0.00170898
6620,-4.26074
6621,-4.25171
6622,-4.24268
6623,-4.23364
6624,-4.22461
6625,0
6626,0.000244141
6627,-0.000244141
6628,7.99976
6629,-8
6630,0.00195313
6631,0.00170898
6632,0.00219727
6633,-0.00195313
6634,-0.00219727
6635,-0.00170898
6636,-4.11621
6637,-4.10718
6638,-4.09814
6639,-4.08911
6640,-4.08008
6641,0
6642,0.000244141
6643,-0.000244141
6644,7.99976
6645,-8
6646,0.00195313
6647,0.00170898
6648,0.00219727
6649,-0.00195313
6650,-0.00219727
6651,-0.00170898
6652,-3.97168
6653,-3.96265
6654,-3.95361
6655,-3.94458
6656,-3.93555
6657,0
6658,0.000244141
6659,-0.000244141
6660,7.99976
6661,-8
6662,0.00195313
6663,0.00170898
6664,0.00219727
6665,-0.00195313
6666,-0.00219727
6667,-0.00170898
6668,-3.82715
6669,-3.81812
6670,-3.80908
6671,-3.80005
6672,-3.79102
6673,0
6674,0.000244141
6675,-0.000244141
6676,7.99976
6677,-8
6678,0.00195313
6679,0.00170898
6680,0.00219727
6681,-0.00195313
6682,-0.00219727
6683,-0.00170898
6684,-3.68262
6685,-3.67358
6686,-3.66455
6687,-3.65552
6688,-3.64648
6689,0
6690,0.000244141
6691,-0.000244141
6692,7.99976
6693,-8
6694,0.00195313
6695,0.00170898
6696,0.00219727
6697,-0.00195313
6698,-0.00219727
6699,-0.00170898
6700,-3.53809
6701,-3.52905
6702,-3.52002
6703,-3.51099
6704,-3.50195
6705,0
6706,0.000244141
6707,-0.000244141
6708,7.99976
6709,-8
6710,0.00195313
6711,0.00170898
6712,0.00219727
6713,-0.00195313
6714,-0.00219727
6715,-0.00170898
6716,-3.39355
6717,-3.38452
6718,-3.37549
6719,-3.36646
6720,-3.35742
6721,0
6722,0.000244141
6723,-0.000244141
6724,7.99976
6725,-8
6726,0.00195313
6727,0.00170898
6728,0.00219727
6729,-0.00195313
6730,-0.00219727
6731,-0.00170898
6732,-3.24902
6733,-3.23999
6734,-3.23096
6735,-3.22192
6736,-3.21289
6737,0
6738,0.000244141
6739,-0.000244141
6740,7.99976
6741,-8
6742,0.00195313
6743,0.00170898
6744,0.00219727
6745,-0.00195313
6746,-0.00219727
6747,-0.00170898
6748,-3.10449
6749,-3.09546
6750,-3.08643
6751,-3.07739
6752,-3.06836
6753,0
6754,0.000244141
6755,-0.000244141
6756,7.99976
6757,-8
6758,0.00195313
6759,0.00170898
6760,0.00219727
6761,-0.00195313
6762,-0.00219727
6763,-0.00170898
6764,-2.95996
6765,-2.95093
6766,-2.94189
6767,-2.93286
6768,-2.92383
6769,0
6770,0.000244141
6771,-0.000244141
6772,7.99976
6773,-8
6774,0.00195313
6775,0.00170898
6776,0.00219727
6777,-0.00195313
6778,-0.00219727
6779,-0.00170898
6780,-2.81543
6781,-2.8064
6782,-2.79736
6783,-2.78833
6784,-2.7793
6785,0
6786,0.000244141
6787,-0.000244141
6788,7.99976
6789,-8
6790,0.00195313
6791,0.00170898
6792,0.00219727
6793,-0.00195313
6794,-0.00219727
6795,-0.00170898
6796,-2.6709
6797,-2.66187
6798,-2.65283
6799,-2.6438
6800,-2.63477
6801,0
6802,0.000244141
6803,-0.000244141
6804,7.99976
6805,-8
6806,0.00195313
6807,0.00170898
6808,0.00219727
6809,-0.00195313
6810,-0.00219727
6811,-0.00170898
6812,-2.52637
6813,-2.51733
6814,-2.5083
6815,-2.49927
6816,-2.49023
6817,0
6818,0.000244141
6819,-0.000244141
6820,7.99976
6821,-8
6822,0.00195313
6823,0.00170898
6824,0.00219727
6825,-0.00195313
6826,-0.00219727
6827,-0.00170898
6828,-2.38184
6829,-2.3728
6830,-2.36377
6831,-2.35474
6832,-2.3457
6833,0
6834,0.000244141
6835,-0.000244141
6836,7.99976
6837,-8
6838,0.00195313
6839,0.00170898
6840,0.00219727
6841,-0.00195313
6842,-0.00219727
6843,-0.00170898
6844,-2.2373
6845,-2.22827
6846,-2.21924
6847,-2.21021
6848,-2.20117
6849,0
6850,0.000244141
6851,-0.000244141
6852,7.99976
6853,-8
6854,0.00195313
6855,0.00170898
6856,0.00219727
6857,-0.00195313
6858,-0.00219727
6859,-0.00170898
6860,-2.09277
6861,-2.08374
6862,-2.07471
6863,-2.06567
6864,-2.05664
6865,0
6866,0.000244141
6867,-0.000244141
6868,7.99976
6869,-8
6870,0.00195313
6871,0.00170898
6872,0.00219727
6873,-0.00195313
6874,-0.00219727
6875,-0.00170898
6876,-1.94824
6877,-1.93921
6878,-1.93018
6879,-1.92114
6880,-1.91211
6881,0
6882,0.000244141
6883,-0.000244141
6884,7.99976
6885,-8
6886,0.00195313
6887,0.00170898
6888,0.00219727
6889,-0.00195313
6890,-0.00219727
6891,-0.00170898
6892,-1.80371
6893,-1.79468
6894,-1.78564
6895,-1.77661
6896,-1.76758
6897,0
6898,0.000244141
6899,-0.000244141
6900,7.99976
6901,-8
6902,0.00195313
6903,0.00170898
6904,0.00219727
6905,-0.00195313
6906,-0.00219727
6907,-0.00170898
6908,-1.65918
6909,-1.65015
6910,-1.64111
6911,-1.63208
6912,-1.62305
6913,0
6914,0.000244141
6915,-0.000244141
6916,7.99976
6917,-8
6918,0.00195313
6919,0.00170898
6920,0.00219727
6921,-0.00195313
6922,-0.00219727
6923,-0.00170898
6924,-1.51465
6925,-1.50562
6926,-1.49658
6927,-1.48755
6928,-1.47852
6929,0
6930,0.000244141
6931,-0.000244141
6932,7.99976
6933,-8
6934,0.00195313
6935,0.00170898
6936,0.00219727
6937,-0.00195313
6938,-0.00219727
6939,-0.00170898
6940,-1.37012
6941,-1.36108
6942,-1.35205
6943,-1.34302
6944,-1.33398
6945,0
6946,0.000244141
6947,-0.000244141
6948,7.99976
6949,-8
6950,0.00195313
6951,0.00170898
6952,0.00219727
6953,-0.00195313
6954,-0.00219727
6955,-0.00170898
6956,-1.22559
6957,-1.21655
6958,-1.20752
6959,-1.19849
6960,-1.18945
6961,0
6962,0.000244141
6963,-0.000244141
6964,7.99976
6965,-8
6966,0.00195313
6967,0.00170898
6968,0.00219727
6969,-0.00195313
6970,-0.00219727
6971,-0.00170898
6972,-1.08105
6973,-1.07202
6974,-1.06299
6975,-1.05396
6976,-1.04492
6977,0
6978,0.000244141
6979,-0.000244141
6980,7.99976
6981,-8
6982,0.00195313
6983,0.00170898
6984,0.00219727
6985,-0.00195313
6986,-0.00219727
6987,-0.00170898
6988,-0.936523
6989,-0.92749
6990,-0.918457
6991,-0.909424
6992,-0.900391
6993,0
6994,0.000244141
6995,-0.000244141
6996,7.99976
6997,-8
