28 30 ffffffcc ffffff70
28 31 00000024 0000004b
29 0 ffffff90 00000083
29 1 ffffff71 0000002d
29 2 0000009d 00000075
29 3 fffffee9 0000019b
29 4 ffffff5b ffffff0c
29 5 0000003a ffffffab
29 6 ffffffff fffffffe
29 7 00000000 00000000
29 8 fffffca8 00000003
29 9 00026f57 fffffffe
29 10 ffca1e2a fffffffa
29 11 00e32b60 00000144
29 12 fec9f3cf 0000007d
29 13 00f99e83 ffffffdd
29 14 ff3b5d3f ffffff62
29 15 00aee1eb ffffffdc
29 16 ff511d84 ffffffbe
29 17 00c4a233 ffffffd8
29 18 ff06620b ffffff34
29 19 01360ddc ffffffd2
29 20 ff1cd416 0000005c
29 21 0035e173 0000004d
29 22 fffd90a0 00000002
29 23 00000359 00000000
29 24 fffffffe fffffffe
29 25 00000008 00000000
29 26 ffffffe2 00000011
29 27 00000101 fffffe9c
29 28 ffffff1c fffffeb4
29 29 ffffff1f 00000149
29 30 00000080 00000056
29 31 ffffff83 00000028
30 0 00000172 ffffffd7
30 1 fffffefb fffffe2c
30 2 ffffff75 00000059
30 3 0000000c ffffffff
30 4 ffffffff 00000003
30 5 fffffffd 00000000
30 6 fffffffd 00000000
30 7 00000000 00000000
30 8 00000000 00000000
30 9 ffffff4e 00000000
30 10 000084a9 fffffffe
30 11 fff39f64 00000002
30 12 004cfa12 00000037
30 13 ff41208d 00000051
30 14 01113d0b fffffee0
30 15 fed5ae2f 0000017e
30 16 012a5076 ffffffca
30 17 feeec2c6 0000015a
30 18 00bedfdc ffffff38
30 19 ffb305ea 00000022
30 20 000c60a0 0000000a
30 21 ffff7b5b 00000000
30 22 000000b6 00000000
30 23 00000000 00000000
30 24 00000000 00000000
30 25 00000000 00000000
30 26 00000000 00000003
30 27 fffffff3 fffffff0
30 28 ffffffe6 0000001f
30 29 0000001b fffffffe
30 30 ffffff3a 00000083
30 31 fffffee1 fffffdff
31 0 fffffffa 00000022
31 1 0000001a 00000006
31 2 fffffff9 00000001
31 3 fffffffe 00000002
31 4 ffffffff 00000002
31 5 00000002 00000000
31 6 00000000 00000000
31 7 00000000 00000000
31 8 00000000 00000000
31 9 00000000 00000000
31 10 00000000 00000000
31 11 000003a5 00000000
31 12 ffff80b7 00000004
31 13 00040f8b 00000008
31 14 fff2a042 fffffff5
31 15 0016a7cd fffffff0
31 16 ffe95822 ffffffe3
31 17 000d5fac fffffff9
31 18 fffbf07e fffffffb
31 19 00007f4e fffffffe
31 20 fffffc58 00000000
31 21 00000000 00000000
31 22 00000000 00000000
31 23 00000000 00000000
31 24 00000000 00000000
31 25 00000000 00000000
31 26 00000000 00000000
31 27 00000006 00000000
31 28 fffffffd fffffffd
31 29 fffffffe fffffff8
31 30 fffffffb 00000000
31 31 00000028 0000000e
