1 17 9 0078f6cd ffffffe5
1 17 10 ff141d84 0000011e
1 17 11 00394981 00000058
1 17 12 ffffcb7f 00000001
1 17 13 fffffffe 00000000
1 17 14 00000001 fffffffe
1 17 15 ffffffef 00000055
1 18 0 005c6d69 00000010
1 18 1 ffe0a9ff fffffffd
1 18 2 000073a6 00000001
1 18 3 fffa72d2 00000002
1 18 4 00431cef ffffffdb
1 18 5 ff91f2bb ffffff8f
1 18 6 0071422b 00000042
1 18 7 ff8daaea ffffff50
1 18 8 0072b2cd ffffffa8
1 18 9 ff84661a 000000db
1 18 10 00ec9761 0000006e
1 18 11 ffd87b89 00000019
1 18 12 00001712 00000001
1 18 13 00000001 00000000
1 18 14 00000001 00000002
1 18 15 00000018 fffffffe
1 19 0 ffaaf0a0 00000083
1 19 1 0022a98e 00000008
1 19 2 fffd334c 00000001
1 19 3 00229603 0000000e
1 19 4 ff9e0a89 fffffff7
1 19 5 006dc32e ffffff70
1 19 6 ff908e2d 000000bd
1 19 7 007067a5 0000006f
1 19 8 ff8f4122 0000004a
1 19 9 0082c40a ffffff9f
1 19 10 ff200e28 ffffff31
1 19 11 00150f7d 00000006
1 19 12 fffffb10 00000003
1 19 13 00000000 00000000
1 19 14 00000001 00000000
1 19 15 fffffffc 00000016
1 20 0 0058ce8b 00000021
1 20 1 ffbd334f ffffffd8
1 20 2 002cedea 00000008
1 20 3 ffa95430 ffffffda
1 20 4 00691dd7 ffffffaf
1 20 5 ff9476b7 00000037
1 20 6 006ce288 00000010
1 20 7 ff92523d ffffff6b
1 20 8 006e22fd 00000055
1 20 9 ff6b6d93 00000119
1 20 10 00b3e3fe ffffff91
1 20 11 fff85d8f 00000020
1 20 12 0000004a ffffffff
1 20 13 00000000 00000002
1 20 14 ffffffff fffffffe
1 20 15 0000001f ffffffec
1 21 0 ffa4de92 0000001d
1 21 1 005e1217 ffffffe9
1 21 2 ffa0348e ffffffca
1 21 3 0064bae3 ffffffd4
1 21 4 ff98f069 ffffffd4
1 21 5 00688ba8 000000a2
1 21 6 ff9672aa 0000008f
1 21 7 006a2570 00000037
1 21 8 ff9438bf 00000066
1 21 9 00b4886f ffffffc6
1 21 10 ff9206bc ffffff76
1 21 11 0001b511 ffffffa6
1 21 12 fffffff9 0000000a
1 21 13 fffffff9 fffffffe
1 21 14 fffffffc 00000000
1 21 15 ffffffda ffffffff
1 22 0 005b6156 0000001c
1 22 1 ffa1aa49 ffffffe4
1 22 2 0060b11b 0000005c
1 22 3 ff9d7a26 ffffffe2
1 22 4 0063e28b 00000026
1 22 5 ff9b2819 00000013
1 22 6 00657843 000000a8
1 22 7 ff9a2b2b 0000006e
1 22 8 006f5493 ffffffdd
1 22 9 ff34e0bc ffffff0d
1 22 10 002a875f ffffff9f
1 22 11 ffffcefe 0000000c
1 22 12 00000045 00000004
1 22 13 00000046 00000034
1 22 14 fffffff3 ffffffdf
1 22 15 ffffffc6 00000069
1 23 0 ffa53e43 0000000c
1 23 1 005cd1ae 0000004f
1 23 2 ffa1aaac 00000002
1 23 3 005f6324 ffffffcc
1 23 4 ff9ff0ce ffffffeb
1 23 5 00607407 0000005b
1 23 6 ff9f58c0 00000093
1 23 7 00613d01 fffffed1
1 23 8 ff750722 ffffffb9
1 23 9 009cf49a 000000d3
1 23 10 fff76921 ffffffc4
1 23 11 00000168 ffffffc2
1 23 12 00000036 00000032
1 23 13 00000001 00000035
1 23 14 0000001a ffffff91
1 23 15 ffffffc1 ffffffe9
1 24 0 005bf2de ffffffcd
1 24 1 ffa39e4b 0000005c
1 24 2 005b6b60 ffffffb7
1 24 3 ffa45a93 00000017
1 24 4 005b9bd2 00000040
1 24 5 ffa495e5 00000094
1 24 6 005b32eb 0000002f
1 24 7 ff9ceb28 00000095
1 24 8 00b30076 0000001e
1 24 9 ffc42ef9 ffffffe9
1 24 10 0000b31f 0000001b
1 24 11 00000033 ffffffa8
1 24 12 00000038 ffffffc7
1 24 13 ffffffe7 00000020
1 24 14 00000034 0000001f
1 24 15 0000001e ffffffd1
1 25 0 ff950940 0000002e
1 25 1 006291a7 ffffffe4
1 25 2 ffa7fa01 fffffff2
1 25 3 00574fff ffffffe0
1 25 4 ffa96d5a 0000004f
1 25 5 0055cc58 00000042
1 25 6 ffa91123 ffffffcb
1 25 7 00885281 ffffff74
1 25 8 ff8221de ffffffac
1 25 9 0007b1b9 0000008e
1 25 10 fffffcb9 0000000d
1 25 11 ffffffd0 ffffff99
1 25 12 ffffffed ffffffef
1 25 13 ffffffac 00000001
1 25 14 00000015 00000052
1 25 15 00000096 00000001
1 26 0 005beb95 00000010
1 26 1 ffa73c8b 00000043
1 26 2 0053d00b fffffff9
1 26 3 ffad8fc2 ffffffd0
1 26 4 0051083a fffffffd
1 26 5 ffaf64b2 00000003
1 26 6 006cf5da 00000075
1 26 7 ff6a5e68 00000010
1 26 8 001abf53 ffffffd3
1 26 9 ffffbf9f ffffffb0
1 26 10 00000021 ffffffbe
1 26 11 ffffff92 fffffff4
1 26 12 0000004b ffffffc4
1 26 13 fffffffb 00000045
1 26 14 00000059 0000002a
1 26 15 0000000b 00000015
1 27 0 ffad69b2 ffffff85
1 27 1 00510787 00000074
1 27 2 ffb0e2e6 00000032
1 27 3 004d1bf3 00000028
1 27 4 ffb347f6 0000002c
1 27 5 0065958e ffffffce
1 27 6 ff6e7fb0 ffffff8c
1 27 7 002b46da 00000029
1 27 8 fffeece0 ffffffca
1 27 9 00000068 ffffff20
1 27 10 ffffffd7 00000088
1 27 11 0000004c fffffff5
1 27 12 fffffff5 00000008
1 27 13 00000061 ffffffbd
1 27 14 00000036 ffffffe9
1 27 15 00000005 fffffffa
1 28 0 004eeaa6 0000000b
1 28 1 ffb351c9 ffffffb3
1 28 2 004ae855 00000068
1 28 3 ffb01458 fffffff6
1 28 4 0072803d 00000029
1 28 5 ff7bf4a6 ffffffa0
1 28 6 00294d1f 00000026
1 28 7 fffe43e5 fffffffd
1 28 8 00000156 fffffffe
1 28 9 ffffffe4 ffffffe8
1 28 10 00000103 0000000f
1 28 11 000000b9 00000018
1 28 12 00000029 ffffff98
1 28 13 ffffff8e 00000007
1 28 14 ffffffe5 ffffffb6
1 28 15 00000013 00000028
1 29 0 ffa58832 ffffffde
1 29 1 00619f42 ffffffec
1 29 2 ff898bd0 ffffff9f
1 29 3 008c6c6b ffffffeb
1 29 4 ff9da8ff 00000028
1 29 5 001666eb 00000020
1 29 6 ffff0505 00000001
1 29 7 00000152 00000000
1 29 8 ffffffff ffffffff
1 29 9 00000003 00000000
1 29 10 fffffff4 00000007
1 29 11 0000006b ffffff6c
1 29 12 ffffff9d ffffff70
1 29 13 ffffff9a 00000095
1 29 14 0000003d 00000029
1 29 15 ffffffc2 00000014
1 30 0 00909c59 ffffffe6
1 30 1 ff824fac 0000009f
1 30 2 00530258 ffffffa9
1 30 3 ffe06102 0000000e
1 30 4 0004d071 00000004
1 30 5 ffffced8 00000000
1 30 6 00000041 00000000
1 30 7 00000000 00000000
1 30 8 00000000 00000000
1 30 9 00000000 00000000
1 30 10 00000000 00000001
1 30 11 fffffffb fffffffa
1 30 12 fffffff6 0000000c
1 30 13 0000000b ffffffff
1 30 14 ffffffaa 00000039
1 30 15 ffffff7c ffffff14
1 31 0 fff5d0e2 fffffff3
1 31 1 0005a3fe fffffffd
1 31 2 fffe65fd fffffffe
1 31 3 00002ef3 ffffffff
1 31 4 fffffebc 00000000
1 31 5 00000000 00000000
1 31 6 00000000 00000000
1 31 7 00000000 00000000
1 31 8 00000000 00000000
1 31 9 00000000 00000000
1 31 10 00000000 00000000
1 31 11 00000002 00000000
1 31 12 ffffffff ffffffff
1 31 13 ffffffff fffffffd
1 31 14 fffffffe 00000000
1 31 15 00000011 00000006
